Cohort,Responder_ID,Clinician_Role,Experience_Band,Case ID,Source_Dataset,GT,Unaided_Dx_Text,PRE_Differential_1,PRE_Differential_2,Unaided_Dx_Score,Unaided_Top3_SpotOn,Unaided_Top3_Generic,Unaided_Mgmt_Grade,Unaided_Dx_Confidence,Unaided_Mgmt_Confidence,AI_Top1_Prediction,AI_Top1_Confidence,AI_Top2_Prediction,AI_Top2_Confidence,AI_Top3_Prediction,AI_Top3_Confidence,Assisted_Dx_Text,POST_Differential_1,POST_Differential_2,Assisted_Dx_Score,Assisted_Top3_SpotOn,Assisted_Top3_Generic,Assisted_Mgmt_Grade,Assisted_Dx_Confidence,Assisted_Mgmt_Confidence,Changed_Diagnosis,Changed_Management
CN,108,GP,0-1,80,SKINTONE,扁平苔藓,chickenpox,,,1,False,False,Inadequate and dangerous,1,5.0,扁平苔藓,0.88051784,色素性痒疹,0.11916513,淀粉样变性苔藓,0.00026067268,lichen planus,,,5,True,False,Adequate,4,5.0,True,False
CN,108,GP,0-1,109,SNU-134,甲下血肿,subungual hemorrhage,,,5,True,False,Perfect,3,3.0,甲下血肿,1.0,甲癣,3.8623525e-15,蓝痣,8.016056400000001e-17,subungual hematoma,,,5,True,False,Perfect,5,5.0,True,False
CN,108,GP,0-1,21,SNU-134,疖,folliculitis,,,3,False,True,Inadequate but harmless,3,3.0,炎性囊肿,0.94845927,毛囊炎,0.03564429,疖,0.015817055,folliculitis,,,3,True,False,Inadequate but harmless,3,3.0,False,False
CN,108,GP,0-1,118,SNU-134,器官样痣,herpes simplex,shingles,,1,False,False,Inadequate and dangerous,2,3.0,表皮痣,1.0,器官样痣,1.7257829e-08,斑点状雀斑样痣,1.30268925e-08,epidermal nevus,shingles,,4,True,True,Adequate,3,3.0,True,False
CN,108,GP,0-1,116,SNU-134,疱疹性湿疹,dermatitis,allergic purpura,,4,True,True,Adequate,1,5.0,水痘,0.99991703,疱疹性湿疹,4.8323967e-05,疥疮,3.2190703e-05,chickenpox,herpetic eczema,scabies,3,True,False,Adequate,1,5.0,True,False
CN,108,GP,0-1,92,SNU-134,体癣,erythema,,,2,False,False,Adequate,1,5.0,体癣,1.0,面癣,2.5398397e-10,股癣,2.3859587e-10,tinea corporis,tinea faciei,tinea cruris,5,True,False,Adequate,1,5.0,True,False
CN,108,GP,0-1,36,SNU-134,股癣,viral dermatitis,,,1,False,False,Adequate,1,5.0,离心性环状红斑,0.9896498,环状肉芽肿,0.008298719,体癣,0.0018516944,centrifugal annular erythema,,,2,False,False,Adequate,1,5.0,True,False
CN,108,GP,0-1,120,SNU-134,扁平疣,common wart,flat wart,genital wart,4,True,True,Adequate,3,5.0,皮脂腺增生,0.9019066,扁平疣,0.0980778,疣,1.5541538e-05,common wart,flat wart,genital wart,4,True,True,Adequate,3,5.0,False,False
CN,108,GP,0-1,147,SNU-134,钱币状湿疹,chilblains,,,1,False,False,Adequate,3,5.0,手部湿疹,0.99999774,钱币状湿疹,1.8162217e-06,脓疱型银屑病,3.576352e-07,hand eczema,,,4,True,True,Adequate,3,5.0,True,False
CN,108,GP,0-1,64,SNU-134,血管纤维瘤,common wart,,,1,True,False,Inadequate and dangerous,3,5.0,皮脂腺增生,0.902559,血管纤维瘤,0.09512901,器官样痣,0.0015864265,sebaceous gland hyperplasia,angioma,organoid nevus,1,False,False,Inadequate but harmless,5,5.0,True,False
CN,108,GP,0-1,16,PASSION,疥疮,Genital warts,Scrotal eczema,,1,False,False,Inadequate and dangerous,1,5.0,疥疮,0.99997234,毛囊炎,2.7535689e-05,股癣,1.2553859e-07,Scabies,Folliculitis,Tinea cruris,5,True,False,Adequate,1,5.0,True,False
CN,108,GP,0-1,113,SKINTONE,玫瑰糠疹,Dermatitis,,,2,False,True,Adequate,1,5.0,玫瑰糠疹,1.0,药疹,1.8581864e-10,脂溢性皮炎,3.9397066e-13,Pityriasis rosea,,,5,True,False,Adequate,1,5.0,True,False
CN,108,GP,0-1,199,SNU-134,鳞状细胞癌,Skin infection,,,1,False,False,Adequate,3,5.0,鳞状细胞癌,0.947068,鲍温病,0.04570103,基底细胞癌,0.007230953,Squamous cell carcinoma,Bowen's disease,Basal cell carcinoma,5,True,False,Adequate,3,5.0,True,True
CN,108,GP,0-1,2,SNU-134,雀斑样痣,Conjunctivitis,,,1,False,False,Inadequate and dangerous,3,5.0,雀斑样痣,0.99999905,脂溢性角化,9.721546e-07,日光性角化,4.792321e-09,Lentigo,Seborrheic keratosis,Actinic keratosis,4,True,True,Adequate,1,5.0,True,False
CN,108,GP,0-1,68,SNU-134,甲癣,Paronychia,,,1,False,False,Inadequate and dangerous,5,5.0,甲癣,0.9590408,甲沟炎,0.040840883,甲下血肿,0.000118355034,Paronychia,,,1,False,False,Inadequate and dangerous,5,5.0,False,False
CN,108,GP,0-1,105,SNU-134,水痘,Boil,,,1,False,False,Inadequate and dangerous,3,3.0,水痘,0.9999975,毛囊炎,2.5612824e-06,疱疹性湿疹,6.0927435e-10,Boil,Chickenpox,Herpetic eczema,1,False,False,Inadequate and dangerous,3,3.0,False,False
CN,108,GP,0-1,15,SNU-134,恶性黑色素瘤,Paronychia,,,1,False,False,Adequate,3,5.0,甲下血肿,0.9239385,恶性黑色素瘤,0.075841494,甲沟炎,0.00017660238,Paronychia,Subungual hematoma,Malignant melanoma,1,False,False,Adequate,3,5.0,False,False
CN,108,GP,0-1,24,SNU-134,疣,Dermatitis herpetiformis,,,1,False,False,Inadequate and dangerous,3,5.0,鲍温病,0.86689454,扁平疣,0.13294259,表皮痣,0.00015087062,Bowen's disease,Plane wart,Epidermal nevus,1,False,False,Inadequate and dangerous,3,5.0,True,False
CN,108,GP,0-1,59,SNU-134,带状疱疹,Sebaceous gland inflammation,,,1,False,False,Inadequate and dangerous,3,5.0,水痘,0.99999964,多形红斑,3.059022e-07,带状疱疹,2.7191263e-11,Chickenpox,Erythema multiforme,Shingles,3,False,True,Adequate,3,5.0,True,False
CN,108,GP,0-1,198,SNU-134,疖,Boil,,,5,True,False,Adequate,3,5.0,痤疮,0.8477091,毛囊炎,0.15198587,蜂窝织炎,0.0003027153,Acne,Folliculitis,Cellulitis,2,False,False,Adequate,3,5.0,True,False
CN,108,GP,0-1,122,SKINTONE,特应性皮炎,Dermatitis awaiting diagnosis,,,2,False,False,Adequate,1,5.0,特应性皮炎,0.9998029,干性湿疹,0.00019716943,剥脱性皮炎,9.2885155e-10,Atopic dermatitis,Dry eczema,,5,True,False,Adequate,1,5.0,True,False
CN,108,GP,0-1,134,SNU-134,淀粉样变性苔藓,Chickenpox,,,1,False,False,Inadequate and dangerous,3,3.0,淀粉样变性苔藓,0.99998736,淀粉样变性,1.2606945e-05,慢性单纯性苔藓,2.51475e-11,Amyloidosis lichen,Amyloidosis,,5,True,False,Adequate,3,5.0,True,False
CN,108,GP,0-1,27,SNU-134,手部湿疹,Eczema,,,5,True,False,Perfect,3,5.0,环状肉芽肿,0.9999368,红斑狼疮,5.3074542e-05,手部湿疹,1.0129453e-05,Eczema,Systemic lupus erythematosus,Granuloma annulare,5,True,False,Perfect,3,5.0,False,False
CN,108,GP,0-1,52,SNU-134,化脓性肉芽肿,Dermatitis awaiting diagnosis,,,1,False,False,Inadequate and dangerous,3,5.0,化脓性肉芽肿,1.0,血管瘤,1.9614644e-14,血管角化瘤,1.2809622e-16,Pyogenic granuloma,Vascular keratosis,Hemangioma,5,True,False,Adequate,3,5.0,True,False
CN,108,GP,0-1,3,SNU-134,皮肤纤维瘤,Dermatitis awaiting diagnosis,,,1,False,False,Inadequate and dangerous,3,5.0,皮肤纤维瘤,1.0,幼年性黄色肉芽肿,1.6752058e-11,表皮样囊肿,1.0815942e-11,Epidermoid cyst,Dermatofibroma,Juvenile xanthogranuloma,3,False,True,Inadequate but harmless,3,5.0,True,False
CN,108,GP,0-1,144,SNU-134,钱币状湿疹,Dermatitis awaiting diagnosis,,,2,False,False,Adequate,3,5.0,钱币状湿疹,0.99987566,鲍温病,6.604829e-05,慢性单纯性苔藓,5.8287416e-05,Bowen's disease,Chronic simplex lichen,Nummular eczema,1,False,False,Adequate,3,5.0,True,False
CN,108,GP,0-1,71,SNU-134,痤疮,Cellulitis,Furuncle,,1,False,False,Inadequate and dangerous,3,5.0,痤疮,0.6654094,毛囊炎,0.33458886,蜂窝织炎,1.2468967e-06,Cellulitis,Acne,Folliculitis,1,False,False,Inadequate and dangerous,3,5.0,False,False
CN,108,GP,0-1,14,SNU-134,单纯疱疹,Dermatitis awaiting diagnosis,,,1,False,False,Inadequate and dangerous,1,5.0,毛囊炎,0.8901158,单纯疱疹,0.106309175,脓疱疮,0.0034173029,Folliculitis,Herpes simplex,Impetigo,2,False,True,Adequate,1,5.0,True,False
CN,108,GP,0-1,112,SNU-134,眼睑黄斑瘤,Cyst,,,1,False,False,Adequate,3,5.0,白癜风,0.98934746,眼睑黄斑瘤,0.010652511,硬斑病,8.394081e-16,Vitiligo,Xanthelasma,,1,False,False,Inadequate and dangerous,3,5.0,True,False
CN,108,GP,0-1,4,SNU-134,融合性网状乳头瘤病,Dermatitis awaiting diagnosis,,,1,False,False,Inadequate and dangerous,1,5.0,花斑癣,0.99974436,融合性网状乳头瘤病,0.0002378178,贝克痣,1.7774324e-05,Becker's nevus,Tinea Versicolor,Confluent and reticulated papillomatosis,1,False,False,Inadequate and dangerous,1,5.0,True,False
CN,116,GP,0-1,23,SNU-134,淀粉样变性,rash pending diagnosis,,,1,False,False,Adequate,1,1.0,贝克痣,0.93455005,色素性痒疹,0.046528503,融合性网状乳头瘤病,0.018220825,rash pending diagnosis,,,1,False,False,Adequate,1,1.0,False,False
CN,116,GP,0-1,181,SNU-134,面癣,eczema,,,1,False,False,Inadequate and dangerous,5,5.0,面癣,0.76629364,体癣,0.23370634,股癣,3.1148047e-13,eczema,,,1,False,False,Inadequate and dangerous,5,5.0,False,False
CN,116,GP,0-1,188,SNU-134,葡萄球菌性烫伤样皮肤综合征,eczema,,,1,False,False,Inadequate and dangerous,5,4.0,葡萄球菌性烫伤样皮肤综合征,0.9871558,急性泛发性发疹性脓疱病,0.012820915,脓疱型银屑病,2.3250654e-05,eczema,,,1,False,False,Inadequate and dangerous,5,4.0,False,False
CN,116,GP,0-1,135,PASSION,体癣,rash pending diagnosis,,,2,False,False,Adequate,3,3.0,花斑癣,0.53120714,玫瑰糠疹,0.46878868,体癣,4.1908656e-06,rash pending diagnosis,,,2,False,False,Adequate,3,3.0,False,False
CN,116,GP,0-1,51,SNU-134,恶性黑色素瘤,melanoma,,,5,True,False,Adequate,3,3.0,恶性黑色素瘤,1.0,足癣,1.6752058e-11,黑色素细胞痣,1.3404176e-13,melanoma,,,5,True,False,Adequate,3,3.0,False,False
CN,116,GP,0-1,29,SNU-134,带状疱疹,herpes,,,4,True,True,Inadequate but harmless,4,4.0,带状疱疹,1.0,单纯疱疹,1.2501529e-09,疱疹性湿疹,1.7832473e-11,herpes,,,4,True,True,Inadequate but harmless,4,4.0,False,False
CN,116,GP,0-1,134,SNU-134,淀粉样变性苔藓,rash pending diagnosis,,,1,False,False,Adequate,2,2.0,淀粉样变性苔藓,0.99998736,淀粉样变性,1.2606945e-05,慢性单纯性苔藓,2.51475e-11,rash pending diagnosis,,,1,False,False,Adequate,2,2.0,False,False
CN,116,GP,0-1,67,SNU-134,血管瘤,rash pending diagnosis,,,1,False,False,Inadequate and dangerous,2,2.0,血管瘤,0.57419926,化脓性肉芽肿,0.35932472,血管角化瘤,0.06646839,rash pending diagnosis,,,1,False,False,Inadequate and dangerous,2,2.0,False,False
CN,116,GP,0-1,137,SKINTONE,扁平苔藓,infectious rash,,,1,False,False,Inadequate and dangerous,2,2.0,扁平苔藓,1.0,扁平疣,3.0988192e-12,环状肉芽肿,1.480591e-14,infectious rash,,,1,False,False,Inadequate and dangerous,2,2.0,False,False
CN,116,GP,0-1,198,SNU-134,疖,chickenpox,,,1,False,False,Inadequate and dangerous,4,4.0,痤疮,0.8477091,毛囊炎,0.15198587,蜂窝织炎,0.0003027153,chickenpox,,,1,False,False,Inadequate and dangerous,4,4.0,False,False
CN,116,GP,0-1,57,SNU-134,急性泛发性发疹性脓疱病,Rash pending diagnosis,,,1,False,False,Adequate,2,1.0,急性泛发性发疹性脓疱病,0.8740772,脓疱型银屑病,0.12592277,掌跖脓疱病,1.6757559e-10,Rash pending diagnosis,,,1,False,False,Adequate,2,1.0,False,False
CN,116,GP,0-1,157,SNU-134,斑秃,Alopecia areata,,,5,True,False,Perfect,4,4.0,斑秃,1.0,白癜风,1.1052617e-23,毛囊炎,7.025470600000001e-24,Alopecia areata,,,5,True,False,Perfect,4,4.0,False,False
CN,116,GP,0-1,74,SNU-134,慢性单纯性苔藓,Rash pending diagnosis,,,1,False,False,Adequate,1,1.0,淀粉样变性苔藓,0.9985241,慢性单纯性苔藓,0.00070912624,融合性网状乳头瘤病,0.0005028458,Rash pending diagnosis,,,1,False,False,Adequate,1,1.0,False,False
CN,116,GP,0-1,28,SNU-134,虫咬皮炎,Rash pending diagnosis,,,2,False,False,Adequate,1,1.0,虫咬皮炎,1.0,接触性皮炎,3.3647407e-10,血管炎,1.1270471e-10,Rash pending diagnosis,,,2,False,False,Adequate,1,1.0,False,False
CN,116,GP,0-1,35,SNU-134,甲沟炎,Paronychia,,,5,True,False,Perfect,5,5.0,甲沟炎,1.0,疖,6.42172e-11,甲下血肿,9.545035e-12,Paronychia,,,5,True,False,Perfect,5,5.0,False,False
CN,116,GP,0-1,2,SNU-134,雀斑样痣,Rash pending diagnosis,,,1,False,False,Adequate,1,1.0,雀斑样痣,0.99999905,脂溢性角化,9.721546e-07,日光性角化,4.792321e-09,Rash pending diagnosis,,,1,False,False,Adequate,1,1.0,False,False
CN,116,GP,0-1,139,SNU-134,表皮样囊肿,Sebaceous cyst,,,4,True,True,Perfect,5,5.0,表皮样囊肿,0.9315932,炎性囊肿,0.059554756,皮赘,0.008852025,Sebaceous cyst,,,4,True,True,Perfect,5,5.0,False,False
CN,116,GP,0-1,90,SNU-134,多形红斑,Exfoliative dermatitis,,,2,False,False,Adequate,2,2.0,多形红斑,0.9993043,荨麻疹,0.00058834563,离心性环状红斑,6.810595e-05,Exfoliative dermatitis,,,2,False,False,Adequate,2,2.0,False,False
CN,116,GP,0-1,105,SNU-134,水痘,Contact dermatitis,,,1,False,False,Inadequate and dangerous,3,3.0,水痘,0.9999975,毛囊炎,2.5612824e-06,疱疹性湿疹,6.0927435e-10,Contact dermatitis,,,1,False,False,Inadequate and dangerous,3,3.0,False,False
CN,116,GP,0-1,199,SNU-134,鳞状细胞癌,Rash pending diagnosis,,,1,False,False,Adequate,1,1.0,鳞状细胞癌,0.947068,鲍温病,0.04570103,基底细胞癌,0.007230953,Rash pending diagnosis,,,1,False,False,Adequate,1,1.0,False,False
CN,116,GP,0-1,180,SNU-134,基底细胞癌,melanoma,,,1,False,False,Adequate,3,3.0,基底细胞癌,0.99871564,恶性黑色素瘤,0.001284308,蓝痣,6.403826e-08,melanoma,,,1,False,False,Adequate,3,3.0,False,False
CN,116,GP,0-1,77,SNU-134,蜂窝织炎,folliculitis,,,2,False,False,Inadequate and dangerous,3,,蜂窝织炎,0.9998921,坏疽性脓皮病,7.254106e-05,炎性囊肿,3.21899e-05,folliculitis,,,2,False,False,Inadequate and dangerous,3,,False,False
CN,116,GP,0-1,80,SKINTONE,扁平苔藓,rash pending diagnosis,,,2,False,False,Adequate,2,2.0,扁平苔藓,0.88051784,色素性痒疹,0.11916513,淀粉样变性苔藓,0.00026067268,rash pending diagnosis,,,1,False,False,Adequate,2,2.0,False,False
CN,116,GP,0-1,45,SNU-134,脓疱疮,rash pending diagnosis,,,1,False,False,Adequate,3,3.0,脓疱疮,0.9998111,疱疹性湿疹,0.00018522506,单纯疱疹,3.7259492e-06,rash pending diagnosis,,,1,False,False,Adequate,3,3.0,False,False
CN,116,GP,0-1,162,SNU-134,疱疹性湿疹,allergic dermatitis,,,2,False,True,Inadequate and dangerous,3,3.0,特应性皮炎,0.9867155,水痘,0.0093757985,疱疹性湿疹,0.003908414,allergic dermatitis,,,2,False,True,Inadequate but harmless,3,3.0,False,False
CN,116,GP,0-1,3,SNU-134,皮肤纤维瘤,burn,,,1,False,False,Inadequate and dangerous,4,4.0,皮肤纤维瘤,1.0,幼年性黄色肉芽肿,1.6752058e-11,表皮样囊肿,1.0815942e-11,burn,,,1,False,False,Inadequate and dangerous,4,4.0,False,False
CN,116,GP,0-1,19,SNU-134,表皮痣,flat warts,,,1,False,False,Inadequate but harmless,4,4.0,表皮痣,0.9999999,斑点状雀斑样痣,1.2359568e-07,先天性痣,3.622886e-12,flat warts,,,1,False,False,Inadequate but harmless,4,4.0,False,False
CN,116,GP,0-1,119,SNU-134,色素性荨麻疹,dermatographism,,,1,False,False,Inadequate and dangerous,3,3.0,虫咬皮炎,0.99929035,荨麻疹,0.0007096704,色素性荨麻疹,1.9963207e-09,dermatographism,,,1,False,False,Inadequate and dangerous,3,3.0,False,False
CN,116,GP,0-1,71,SNU-134,痤疮,herpes,,,1,False,False,Inadequate and dangerous,4,4.0,痤疮,0.6654094,毛囊炎,0.33458886,蜂窝织炎,1.2468967e-06,herpes,,,1,False,False,Inadequate and dangerous,4,4.0,False,False
CN,116,GP,0-1,49,SNU-134,带状疱疹,exfoliative dermatitis,,,1,False,False,Inadequate and dangerous,2,2.0,色素性痒疹,0.987508,带状疱疹,0.012430891,坏疽性脓皮病,5.9393802e-05,exfoliative dermatitis,,,1,False,False,Inadequate and dangerous,2,2.0,False,False
CN,122,GP,0-1,140,SNU-134,皮脂腺增生,Skin infection,,,1,False,False,Inadequate and dangerous,2,4.0,基底细胞癌,1.0,皮脂腺增生,3.7378893e-12,表皮样囊肿,6.9144e-13,Basal cell carcinoma,,,1,False,False,Inadequate and dangerous,4,3.0,True,True
CN,122,GP,0-1,103,SNU-134,面癣,Neurodermatitis,,,1,False,False,Inadequate and dangerous,4,4.0,面癣,0.99997723,体癣,2.2827999e-05,脂溢性皮炎,5.0086603e-14,Neurodermatitis,,,1,False,False,Inadequate and dangerous,3,3.0,False,False
CN,122,GP,0-1,105,SNU-134,水痘,Acne,,,1,False,False,Inadequate and dangerous,3,3.0,水痘,0.9999975,毛囊炎,2.5612824e-06,疱疹性湿疹,6.0927435e-10,Folliculitis,,,1,False,False,Inadequate and dangerous,4,4.0,True,True
CN,122,GP,0-1,193,PASSION,疥疮,Herpes zoster,,,1,False,False,Inadequate and dangerous,4,4.0,毛囊炎,0.94353473,带状疱疹,0.054920305,疥疮,0.0009158828,Herpes zoster,,,1,False,False,Inadequate and dangerous,4,4.0,False,False
CN,122,GP,0-1,180,SNU-134,基底细胞癌,Skin cancer,,,2,False,True,Adequate,5,5.0,基底细胞癌,0.99871564,恶性黑色素瘤,0.001284308,蓝痣,6.403826e-08,Skin cancer,,,2,False,True,Adequate,5,5.0,False,False
CN,122,GP,0-1,84,SNU-134,脂溢性皮炎,Tinea capitis,,,1,False,False,Inadequate and dangerous,3,3.0,脂溢性皮炎,0.99965405,斑秃,0.0003459916,毛囊炎,5.158212e-11,Seborrheic dermatitis,,,5,True,False,Adequate,4,4.0,True,True
CN,122,GP,0-1,36,SNU-134,股癣,Tinea,,,4,True,True,Perfect,3,3.0,离心性环状红斑,0.9896498,环状肉芽肿,0.008298719,体癣,0.0018516944,Tinea,,,4,True,True,Perfect,2,2.0,False,False
CN,122,GP,0-1,172,SNU-134,多发性皮脂囊肿,.,,,1,False,False,Inadequate and dangerous,1,1.0,多发性皮脂囊肿,1.0,表皮样囊肿,2.789468e-10,皮脂腺增生,3.165643e-13,Multiple sebaceous cysts,,,5,True,False,Adequate,3,3.0,True,True
CN,122,GP,0-1,195,SNU-134,红斑狼疮,.,,,1,False,False,Inadequate and dangerous,1,1.0,红斑狼疮,0.9999988,单纯疱疹,1.2098657e-06,多形红斑,4.4069356e-08,Herpes simplex,,,1,False,False,Inadequate and dangerous,3,3.0,True,True
CN,122,GP,0-1,10,SNU-134,幼年性黄色肉芽肿,Folliculitis,,,1,False,False,Inadequate and dangerous,3,3.0,化脓性肉芽肿,0.8840393,幼年性黄色肉芽肿,0.11596071,血管瘤,4.377673e-12,Pyogenic granuloma,,,2,True,False,Adequate,3,3.0,True,False
CN,122,GP,0-1,132,SNU-134,单纯疱疹,perioral herpes,,,5,True,False,Perfect,3,3.0,单纯疱疹,0.9999695,脓疱疮,2.753561e-05,带状疱疹,2.9943585e-06,perioral herpes,,,5,True,False,Perfect,3,3.0,False,False
CN,122,GP,0-1,61,SKINTONE,特应性皮炎,tinea versicolor,,,1,True,False,Inadequate and dangerous,3,3.0,钱币状湿疹,0.9999999,干性湿疹,6.615601e-08,手部湿疹,3.081175e-11,nummular eczema,,,3,True,False,Perfect,3,3.0,True,True
CN,122,GP,0-1,64,SNU-134,血管纤维瘤,folliculitis,,,1,False,False,Inadequate and dangerous,3,3.0,皮脂腺增生,0.902559,血管纤维瘤,0.09512901,器官样痣,0.0015864265,sebaceous gland hyperplasia,,,1,False,False,Adequate,3,3.0,True,True
CN,122,GP,0-1,5,SNU-134,角化棘皮瘤,basal cell carcinoma,,,1,True,False,Adequate,3,3.0,角化棘皮瘤,0.99944717,鳞状细胞癌,0.0005527786,日光性角化,7.0808845e-20,skin cancer,,,2,False,True,Adequate,3,3.0,True,False
CN,122,GP,0-1,24,SNU-134,疣,tinea cruris,,,1,False,False,Inadequate and dangerous,3,3.0,鲍温病,0.86689454,扁平疣,0.13294259,表皮痣,0.00015087062,Bowen's disease,,,1,False,False,Inadequate and dangerous,3,3.0,True,True
CN,122,GP,0-1,114,SNU-134,幼年性黄色肉芽肿,sebaceous cyst,,,1,False,False,Inadequate and dangerous,3,3.0,幼年性黄色肉芽肿,1.0,器官样痣,6.5700826e-15,化脓性肉芽肿,4.8619843e-17,granuloma,,,4,True,True,Adequate,3,3.0,True,False
CN,122,GP,0-1,185,SNU-134,葡萄球菌性烫伤样皮肤综合征,drool rash,,,1,False,False,Inadequate and dangerous,3,3.0,葡萄球菌性烫伤样皮肤综合征,0.98926115,单纯疱疹,0.0055259676,脓疱疮,0.0028668342,drool rash,,,1,False,False,Inadequate and dangerous,3,3.0,False,False
CN,122,GP,0-1,63,SKINTONE,特应性皮炎,neurodermatitis,,,3,False,False,Inadequate but harmless,3,3.0,特应性皮炎,1.0,干性湿疹,9.640144e-11,钱币状湿疹,1.213515e-12,neurodermatitis,,,3,False,False,Inadequate but harmless,3,3.0,False,False
CN,122,GP,0-1,164,SNU-134,银屑病,lichenification,,,2,False,False,Adequate,3,3.0,银屑病,1.0,脓疱型银屑病,1.344041e-08,扁平苔藓,2.9445064e-14,psoriasis,,,5,True,False,Adequate,3,3.0,True,True
CN,122,GP,0-1,29,SNU-134,带状疱疹,herpes zoster,,,5,True,False,Inadequate and dangerous,3,3.0,带状疱疹,1.0,单纯疱疹,1.2501529e-09,疱疹性湿疹,1.7832473e-11,herpes zoster,,,5,True,False,Inadequate and dangerous,3,3.0,False,False
CN,122,GP,0-1,32,SNU-134,水痘,hemangioma,,,1,False,False,Inadequate and dangerous,3,3.0,色素性痒疹,0.8442765,特应性皮炎,0.129474,水痘,0.015954327,hemangioma,,,1,False,False,Inadequate and dangerous,3,3.0,False,False
CN,122,GP,0-1,198,SNU-134,疖,folliculitis,,,3,True,False,Inadequate but harmless,3,3.0,痤疮,0.8477091,毛囊炎,0.15198587,蜂窝织炎,0.0003027153,folliculitis,,,3,True,False,Inadequate but harmless,3,3.0,False,False
CN,122,GP,0-1,72,SNU-134,脓疱疮,tinea pedis,,,1,False,False,Inadequate and dangerous,3,3.0,坏疽性脓皮病,0.99329466,钱币状湿疹,0.006692767,脓疱型银屑病,8.879832e-06,tinea pedis,,,1,False,False,Inadequate and dangerous,3,3.0,False,True
CN,122,GP,0-1,92,SNU-134,体癣,tinea corporis,,,5,True,False,Perfect,3,3.0,体癣,1.0,面癣,2.5398397e-10,股癣,2.3859587e-10,tinea corporis,,,5,True,False,Perfect,3,3.0,False,False
CN,122,GP,0-1,91,SNU-134,恶性黑色素瘤,gangrene,,,1,False,False,Inadequate and dangerous,3,3.0,甲下血肿,0.8558512,恶性黑色素瘤,0.14414886,黑色素细胞痣,5.2664526e-09,malignant melanoma,,,5,True,False,Adequate,3,3.0,True,False
CN,123,GP,0-1,164,SNU-134,银屑病,fungal infection,,,1,False,False,Inadequate and dangerous,3,3.0,银屑病,1.0,脓疱型银屑病,1.344041e-08,扁平苔藓,2.9445064e-14,psoriasis,,,5,True,False,Adequate,3,3.0,True,False
CN,123,GP,0-1,35,SNU-134,甲沟炎,paronychia,,,5,True,False,Perfect,3,3.0,甲沟炎,1.0,疖,6.42172e-11,甲下血肿,9.545035e-12,paronychia,,,5,True,False,Perfect,3,3.0,False,False
CN,123,GP,0-1,149,SKINTONE,玫瑰糠疹,chronic urticaria,,,1,False,False,Inadequate and dangerous,3,3.0,玫瑰糠疹,1.0,体癣,1.3867054e-08,花斑癣,4.5019735e-09,pityriasis rosea,,,5,True,False,Adequate,3,3.0,True,False
CN,122,GP,0-1,199,SNU-134,鳞状细胞癌,skin cancer,,,2,False,True,Adequate,3,3.0,鳞状细胞癌,0.947068,鲍温病,0.04570103,基底细胞癌,0.007230953,skin cancer,,,4,True,True,Adequate,3,3.0,False,False
CN,123,GP,0-1,142,SNU-134,蓝痣,necrotizing dermatitis,,,1,False,False,Inadequate and dangerous,3,3.0,蓝痣,0.9999999,斑点状雀斑样痣,7.265816e-08,黑色素细胞痣,5.26334e-09,melanocytic nevus,,,4,True,False,Adequate,3,3.0,True,False
